client id	R	F	M	RFM Score	cluster id
13752	3	5	3	11	1
13753	5	5	3	13	2
13754	1	1	1	3	3
13755	1	1	1	3	3
13756	1	1	3	5	3
13760	5	1	1	7	4
13761	1	1	1	3	3
13772	3	1	1	5	4
13778	3	1	1	5	4
13781	1	1	1	3	3
13783	3	1	1	5	4
13786	1	4	4	9	1
13787	3	5	5	13	2
13788	4	1	1	6	4
13790	1	1	1	3	3
13796	5	5	5	15	2
13806	3	5	5	13	2
13814	3	4	5	12	1
13820	3	5	5	13	2
13823	4	5	5	14	2
13824	1	1	3	5	3
13830	3	1	4	8	4
13831	1	1	1	3	3
13834	1	1	1	3	3
13835	3	5	4	12	1
13845	4	5	5	14	2
13846	5	5	5	15	2
13855	5	5	5	15	2
13857	3	4	4	11	1
13864	3	1	4	8	4
13867	4	5	4	13	2
13872	3	1	4	8	4
13873	1	1	1	3	3
13874	1	1	4	6	3
13879	4	4	4	12	2
13888	5	5	3	13	2
13890	4	4	5	13	2
13894	1	1	4	6	3
13900	5	1	3	9	4
13901	3	5	5	13	2
13902	5	4	5	14	2
13903	5	5	5	15	2
13904	4	1	1	6	4
13906	4	4	4	12	2
13907	1	1	3	5	3
13909	4	4	4	12	2
13910	4	5	5	14	2
13911	5	4	3	12	2
13913	5	5	5	15	2
13919	1	1	1	3	3
13922	4	1	1	6	4
13928	4	5	3	12	1
13931	5	4	5	14	2
13938	5	5	5	15	2
13940	5	5	4	14	2
13941	1	1	3	5	3
13943	5	4	3	12	2
13945	5	5	5	15	2
13948	5	5	5	15	2
13954	5	5	4	14	2
13955	3	5	5	13	2
13958	1	5	3	9	1
13959	4	4	5	13	2
13960	4	1	3	8	4
13961	3	4	3	10	1
13963	4	4	4	12	2
13965	1	1	1	3	3
13967	4	5	5	14	2
13969	4	1	1	6	4
13974	5	5	5	15	2
13975	4	1	1	6	4
13976	4	4	4	12	2
13977	4	5	5	14	2
13978	1	1	1	3	3
13979	4	5	4	13	2
13985	5	5	3	13	2
13988	1	1	1	3	3
13991	5	4	3	12	2
13997	3	1	1	5	4
13999	4	1	4	9	4
14003	4	4	4	12	2
14005	1	5	4	10	1
14006	5	5	4	14	2
14009	1	1	3	5	3
14010	5	1	4	10	4
14015	3	5	5	13	2
14018	1	5	5	11	1
14019	5	5	5	15	2
14021	1	1	1	3	3
14023	4	5	5	14	2
14032	5	1	1	7	4
14034	1	1	3	5	3
14036	4	4	1	9	1
14039	3	1	5	9	4
14042	3	1	3	7	4
14043	3	1	5	9	4
14044	4	4	3	11	1
14046	4	5	5	14	2
14048	5	5	5	15	2
14062	5	1	1	7	4
14063	4	5	4	13	2
14068	5	5	4	14	2
14069	3	1	3	7	4
14071	1	4	1	6	1
14073	5	1	1	7	4
14078	1	1	1	3	3
14079	5	5	3	13	2
14081	5	5	5	15	2
14083	5	5	5	15	2
14084	1	1	3	5	3
14085	1	1	1	3	3
14086	5	4	1	10	1
14089	5	5	5	15	2
14091	5	4	3	12	2
14095	1	1	3	5	3
14098	5	5	3	13	2
14099	1	4	3	8	1
14100	4	5	4	13	2
14103	4	1	1	6	4
14105	3	1	3	7	4
14106	1	1	3	5	3
14108	5	4	4	13	2
14110	3	1	1	5	4
14112	5	5	5	15	2
14117	3	1	1	5	4
14118	3	4	4	11	1
14121	4	1	1	6	4
14123	4	5	5	14	2
14132	3	5	3	11	1
14137	5	5	5	15	2
14139	5	5	4	14	2
14142	3	1	3	7	4
14146	5	5	5	15	2
14149	4	4	4	12	2
14152	5	4	4	13	2
14153	5	4	5	14	2
14154	4	5	4	13	2
14158	5	4	5	14	2
14161	3	5	3	11	1
14166	3	4	3	10	1
14170	1	5	3	9	1
14174	3	1	3	7	4
14175	5	1	3	9	4
14181	5	5	3	13	2
14184	5	5	5	15	2
14185	4	5	4	13	2
14190	3	4	4	11	1
14191	1	1	1	3	3
14198	3	1	3	7	4
14204	4	5	4	13	2
14205	4	4	3	11	1
14207	4	4	5	13	2
14208	4	5	5	14	2
14210	5	4	5	14	2
14217	4	5	5	14	2
14219	5	1	4	10	4
14221	5	4	4	13	2
14223	4	1	1	6	4
14226	5	4	3	12	2
14228	3	4	4	11	1
14229	4	5	5	14	2
14230	1	4	1	6	1
14232	5	1	1	7	4
14234	4	5	5	14	2
14237	3	5	3	11	1
14239	5	5	3	13	2
14243	1	1	1	3	3
14253	4	1	3	8	4
14256	3	1	1	5	4
14260	1	5	4	10	1
14261	4	5	3	12	1
14265	5	5	5	15	2
14268	1	1	3	5	3
14269	5	5	5	15	2
14271	4	1	1	6	4
14275	4	5	5	14	2
14286	3	1	1	5	4
14289	4	1	1	6	4
14290	5	4	1	10	1
14295	1	1	3	5	3
14296	4	5	5	14	2
14298	5	5	3	13	2
14299	1	4	3	8	1
14302	4	1	3	8	4
14303	3	1	1	5	4
14305	5	5	5	15	2
14314	5	5	5	15	2
14315	5	5	4	14	2
14316	4	4	4	12	2
14319	5	5	5	15	2
14321	1	4	4	9	1
14325	5	5	4	14	2
14326	4	4	1	9	1
14333	4	5	4	13	2
14334	1	1	1	3	3
14336	3	1	1	5	4
14337	1	1	1	3	3
14338	4	1	1	6	4
14340	5	1	1	7	4
14345	4	1	1	6	4
14348	5	5	5	15	2
14350	5	5	5	15	2
14355	3	4	4	11	1
14359	3	5	5	13	2
14360	1	1	5	7	3
14361	3	1	5	9	4
14364	4	1	1	6	4
14369	1	1	3	5	3
14370	5	4	1	10	1
14374	3	1	5	9	4
14376	4	5	4	13	2
14380	3	4	1	8	1
14381	5	5	5	15	2
14383	3	5	3	11	1
14385	1	1	1	3	3
14386	3	4	4	11	1
14389	5	5	4	14	2
14393	4	5	4	13	2
14394	1	4	5	10	1
14396	4	1	1	6	4
14397	3	1	1	5	4
14403	5	5	5	15	2
14405	3	1	1	5	4
14406	4	5	3	12	1
14409	1	4	4	9	1
14410	4	1	3	8	4
14411	4	4	4	12	2
14414	1	1	3	5	3
14417	5	4	3	12	2
14419	4	5	5	14	2
14420	3	5	4	12	1
14422	4	4	4	12	2
14426	5	5	4	14	2
14431	4	1	1	6	4
14433	4	5	5	14	2
14436	5	1	1	7	4
14437	4	5	5	14	2
14443	5	4	3	12	2
14444	3	1	1	5	4
14446	1	1	1	3	3
14449	3	4	3	10	1
14450	3	1	5	9	4
14453	5	5	5	15	2
14457	1	1	5	7	3
14464	3	1	1	5	4
14469	3	1	1	5	4
14471	3	5	4	12	1
14479	3	4	5	12	1
14482	5	1	1	7	4
14485	3	4	3	10	1
14486	1	5	4	10	1
14491	5	5	5	15	2
14494	3	4	3	10	1
14502	5	4	3	12	2
14504	5	5	5	15	2
14505	4	5	5	14	2
14507	3	5	5	13	2
14508	1	1	1	3	3
14510	1	1	1	3	3
14519	3	5	4	12	1
14521	1	1	1	3	3
14526	1	1	3	5	3
14528	1	4	5	10	1
14531	3	1	1	5	4
14536	4	4	3	11	1
14538	1	1	3	5	3
14542	1	1	1	3	3
14544	4	5	5	14	2
14549	4	1	1	6	4
14556	4	1	1	6	4
14558	4	4	3	11	1
14559	1	1	4	6	3
14563	3	4	3	10	1
14564	4	1	4	9	4
14565	4	1	3	8	4
14568	4	5	5	14	2
14569	3	5	5	13	2
14577	5	5	5	15	2
14580	1	1	1	3	3
14582	3	1	4	8	4
14583	5	4	4	13	2
14585	5	4	3	12	2
14586	1	1	4	6	3
14589	3	1	5	9	4
14599	5	5	5	15	2
14604	5	5	5	15	2
14605	3	4	3	10	1
14606	3	4	4	11	1
14609	4	4	3	11	1
14610	5	5	5	15	2
14615	3	4	3	10	1
14617	5	5	4	14	2
14620	3	1	3	7	4
14622	3	1	4	8	4
14625	5	5	5	15	2
14627	3	4	3	10	1
14632	5	5	5	15	2
14633	3	4	4	11	1
14635	4	4	4	12	2
14636	1	4	3	8	1
14637	5	5	5	15	2
14639	3	1	1	5	4
14643	5	5	3	13	2
14646	4	5	5	14	2
14653	4	1	1	6	4
14655	1	1	4	6	3
14662	5	5	3	13	2
14666	1	4	1	6	1
14673	3	5	4	12	1
14675	3	1	5	9	4
14679	5	5	5	15	2
14687	4	5	4	13	2
14688	4	1	1	6	4
14690	3	1	3	7	4
14692	3	1	4	8	4
14693	4	4	5	13	2
14694	5	1	4	10	4
14696	4	1	3	8	4
14697	3	1	3	7	4
14701	3	4	4	11	1
14703	5	5	4	14	2
14704	5	5	4	14	2
14710	3	1	3	7	4
14713	4	1	4	9	4
14714	4	5	5	14	2
14715	1	4	4	9	1
14717	3	1	1	5	4
14720	4	1	1	6	4
14721	4	5	5	14	2
14725	1	1	1	3	3
14726	5	5	5	15	2
14736	1	1	1	3	3
14737	4	4	1	9	1
14740	5	1	1	7	4
14744	4	5	5	14	2
14746	5	1	1	7	4
14749	4	5	5	14	2
14750	1	1	1	3	3
14764	4	4	4	12	2
14767	4	4	1	9	1
14768	5	5	5	15	2
14770	1	4	3	8	1
14772	3	4	5	12	1
14773	3	1	4	8	4
14774	3	1	1	5	4
14776	1	1	4	6	3
14777	3	1	1	5	4
14778	3	1	1	5	4
14781	4	1	4	9	4
14782	5	5	5	15	2
14790	5	4	5	14	2
14792	5	4	3	12	2
14795	5	5	5	15	2
14796	1	4	4	9	1
14804	1	4	3	8	1
14805	5	1	1	7	4
14806	5	1	1	7	4
14809	4	1	1	6	4
14810	4	4	4	12	2
14813	4	5	4	13	2
14814	4	5	4	13	2
14818	5	1	1	7	4
14820	5	1	1	7	4
14823	3	1	1	5	4
14826	5	1	1	7	4
14827	3	5	4	12	1
14829	4	4	4	12	2
14836	5	4	4	13	2
14837	3	1	1	5	4
14838	5	1	1	7	4
14844	5	5	3	13	2
14853	5	1	1	7	4
14857	1	5	4	10	1
14860	5	4	3	12	2
14863	1	1	3	5	3
14867	1	1	3	5	3
14871	1	1	1	3	3
14875	5	5	5	15	2
14878	3	4	3	10	1
14887	1	1	1	3	3
14888	5	4	4	13	2
14898	5	5	4	14	2
14901	3	4	4	11	1
14910	1	4	4	9	1
14915	5	5	5	15	2
14918	1	1	1	3	3
14921	1	1	1	3	3
14922	5	1	3	9	4
14923	3	5	4	12	1
14928	1	5	5	11	1
14929	4	1	1	6	4
14930	3	5	5	13	2
14931	4	1	3	8	4
14934	4	1	3	8	4
14940	3	5	5	13	2
14945	5	5	5	15	2
14947	3	4	4	11	1
14954	5	5	4	14	2
14958	1	1	1	3	3
14959	1	4	3	8	1
14960	5	5	4	14	2
14961	4	5	3	12	1
14964	5	1	1	7	4
14967	4	4	3	11	1
14968	4	1	1	6	4
14969	1	1	3	5	3
14971	3	1	3	7	4
14981	1	1	3	5	3
14983	3	1	1	5	4
14996	5	5	5	15	2
14998	5	5	5	15	2
14999	5	4	3	12	2
15004	3	1	3	7	4
15006	1	1	1	3	3
15007	5	4	3	12	2
15009	3	1	1	5	4
15010	5	5	5	15	2
15011	5	4	3	12	2
15012	3	1	1	5	4
15013	1	4	4	9	1
15014	1	1	1	3	3
15016	3	1	4	8	4
15017	4	1	1	6	4
15025	4	4	1	9	1
15026	5	5	5	15	2
15029	5	5	4	14	2
15034	3	4	3	10	1
15035	4	5	5	14	2
15042	3	1	1	5	4
15043	4	5	3	12	1
15044	3	1	3	7	4
15045	3	1	1	5	4
15051	4	1	1	6	4
15057	4	1	1	6	4
15058	1	1	1	3	3
15059	1	1	1	3	3
15061	4	4	4	12	2
15063	1	1	1	3	3
15066	1	1	3	5	3
15076	1	1	3	5	3
15079	3	1	3	7	4
15080	4	5	5	14	2
15082	4	5	5	14	2
15084	5	5	5	15	2
15088	5	4	3	12	2
15096	4	5	5	14	2
15098	4	1	3	8	4
15100	4	5	5	14	2
15101	4	1	1	6	4
15104	1	4	1	6	1
15105	5	5	5	15	2
15111	5	5	5	15	2
15113	1	4	4	9	1
15120	5	5	5	15	2
15121	1	1	3	5	3
15123	5	5	5	15	2
15127	3	4	3	10	1
15130	1	1	3	5	3
15132	3	1	1	5	4
15134	3	1	1	5	4
15135	3	5	5	13	2
15142	4	1	3	8	4
15147	5	1	3	9	4
15148	5	1	1	7	4
15149	4	5	5	14	2
15151	3	1	1	5	4
15157	4	5	4	13	2
15160	5	1	1	7	4
15162	5	5	5	15	2
15163	3	5	5	13	2
15171	3	1	1	5	4
15173	1	1	3	5	3
15174	5	5	5	15	2
15177	5	5	5	15	2
15182	3	5	4	12	1
15187	1	1	1	3	3
15188	1	1	1	3	3
15189	5	4	3	12	2
15195	5	5	4	14	2
15196	5	5	5	15	2
15198	5	1	1	7	4
15201	4	4	4	12	2
15208	5	4	4	13	2
15209	4	1	3	8	4
15210	1	1	1	3	3
15211	1	1	3	5	3
15212	5	5	4	14	2
15220	3	5	3	11	1
15226	1	1	1	3	3
15228	5	5	3	13	2
15232	4	4	4	12	2
15234	3	1	3	7	4
15235	1	1	1	3	3
15244	4	5	4	13	2
15246	4	5	4	13	2
15249	4	1	4	9	4
15251	3	5	4	12	1
15257	5	1	1	7	4
15259	4	5	5	14	2
15262	4	1	3	8	4
15275	4	5	4	13	2
15277	3	1	1	5	4
15278	5	5	5	15	2
15283	1	1	1	3	3
15285	3	4	3	10	1
15288	4	1	4	9	4
15289	3	5	5	13	2
15290	5	5	4	14	2
15295	5	5	5	15	2
15296	3	1	1	5	4
15297	5	5	4	14	2
15298	5	5	5	15	2
15303	5	5	5	15	2
15305	5	5	5	15	2
15306	5	4	3	12	2
15307	3	1	3	7	4
15308	1	1	1	3	3
15314	5	1	1	7	4
15315	1	1	3	5	3
15319	3	1	1	5	4
15321	1	1	3	5	3
15331	1	5	3	9	1
15335	5	5	4	14	2
15337	1	1	1	3	3
15342	5	5	5	15	2
15344	5	5	5	15	2
15346	1	1	3	5	3
15352	3	5	4	12	1
15353	5	5	3	13	2
15354	1	4	3	8	1
15356	5	4	5	14	2
15360	4	5	3	12	1
15361	5	4	3	12	2
15362	3	4	3	10	1
15364	4	5	3	12	1
15365	4	5	5	14	2
15366	1	4	3	8	1
15371	5	5	4	14	2
15375	5	5	5	15	2
15376	5	5	4	14	2
15377	5	4	4	13	2
15379	4	4	5	13	2
15380	3	4	4	11	1
15382	5	1	3	9	4
15383	3	4	4	11	1
15384	5	1	3	9	4
15385	5	5	5	15	2
15386	5	5	5	15	2
15390	3	1	1	5	4
15393	5	5	5	15	2
15399	5	5	5	15	2
15400	3	5	3	11	1
15406	3	4	4	11	1
15415	3	4	4	11	1
15420	4	5	4	13	2
15423	5	5	5	15	2
15426	3	1	1	5	4
15427	5	1	4	10	4
15429	5	5	3	13	2
15430	3	4	3	10	1
15434	3	1	1	5	4
15437	3	1	1	5	4
15438	5	5	5	15	2
15443	4	4	1	9	1
15445	4	4	4	12	2
15450	3	1	1	5	4
15457	4	4	4	12	2
15460	4	1	4	9	4
15463	3	1	1	5	4
15467	4	1	4	9	4
15469	5	5	4	14	2
15472	5	5	5	15	2
15480	5	5	5	15	2
15481	1	1	1	3	3
15482	1	1	1	3	3
15483	5	5	4	14	2
15491	3	4	4	11	1
15500	1	5	5	11	1
15501	1	1	1	3	3
15502	5	1	3	9	4
15503	4	5	5	14	2
15504	5	5	5	15	2
15505	4	1	5	10	4
15510	5	4	3	12	2
15512	5	1	1	7	4
15514	3	1	4	8	4
15516	4	1	3	8	4
15518	5	5	5	15	2
15524	5	1	1	7	4
15528	4	4	3	11	1
15529	3	4	4	11	1
15532	5	1	3	9	4
15535	5	1	4	10	4
15540	1	5	4	10	1
15541	4	5	5	14	2
15542	5	5	5	15	2
15547	1	1	3	5	3
15549	3	1	1	5	4
15555	1	1	3	5	3
15562	5	5	5	15	2
15563	1	1	3	5	3
15572	1	1	1	3	3
15578	5	5	5	15	2
15579	3	1	3	7	4
15581	1	1	4	6	3
15583	1	1	1	3	3
15588	4	4	3	11	1
15589	1	4	4	9	1
15594	5	4	3	12	2
15598	3	1	3	7	4
15605	3	5	3	11	1
15606	1	1	3	5	3
15612	1	1	4	6	3
15614	5	5	4	14	2
15615	4	1	3	8	4
15619	1	1	4	6	3
15623	4	1	3	8	4
15624	3	5	5	13	2
15625	5	4	4	13	2
15626	4	1	3	8	4
15627	5	4	4	13	2
15634	4	1	1	6	4
15636	3	1	1	5	4
15637	4	5	5	14	2
15638	1	1	3	5	3
15640	5	5	4	14	2
15641	5	5	5	15	2
15642	3	5	5	13	2
15646	1	1	3	5	3
15660	4	4	4	12	2
15662	1	1	1	3	3
15667	5	5	4	14	2
15670	5	5	5	15	2
15674	4	5	4	13	2
15675	3	4	4	11	1
15678	5	1	1	7	4
15679	5	5	5	15	2
15684	1	1	1	3	3
15685	3	1	1	5	4
15686	4	5	3	12	1
15694	5	1	3	9	4
15695	4	5	4	13	2
15696	1	1	1	3	3
15698	1	1	3	5	3
15704	3	1	1	5	4
15706	4	1	5	10	4
15712	1	1	4	6	3
15720	3	1	4	8	4
15731	1	1	1	3	3
15740	5	4	3	12	2
15744	3	5	5	13	2
15748	4	1	1	6	4
15750	5	5	4	14	2
15753	5	5	4	14	2
15754	5	5	5	15	2
15755	5	5	4	14	2
15765	1	4	1	6	1
15766	5	5	4	14	2
15770	5	5	5	15	2
15777	5	5	4	14	2
15779	5	5	5	15	2
15781	5	4	4	13	2
15786	5	5	5	15	2
15788	5	5	5	15	2
15789	5	4	3	12	2
15791	3	1	4	8	4
15794	5	5	4	14	2
15796	5	1	3	9	4
15797	5	5	5	15	2
15803	1	1	4	6	3
15806	5	4	3	12	2
15808	4	1	1	6	4
15810	5	4	4	13	2
15814	4	4	4	12	2
15815	5	5	5	15	2
15822	1	1	1	3	3
15830	3	1	3	7	4
15831	3	5	5	13	2
15838	1	1	4	6	3
15842	5	5	5	15	2
15843	3	1	1	5	4
15847	4	5	5	14	2
15850	3	5	5	13	2
15854	4	1	1	6	4
15856	1	1	1	3	3
15858	4	1	3	8	4
15859	3	4	5	12	1
15862	3	4	5	12	1
15864	5	4	4	13	2
15868	1	1	3	5	3
15871	5	5	5	15	2
15873	4	5	3	12	1
15878	5	5	3	13	2
15880	4	1	1	6	4
15881	4	5	4	13	2
15888	1	1	1	3	3
15892	5	1	1	7	4
15894	4	5	4	13	2
15902	4	1	1	6	4
15912	5	4	4	13	2
15914	1	1	1	3	3
15929	4	5	5	14	2
15930	4	5	3	12	1
15936	4	1	3	8	4
15946	4	4	3	11	1
15947	4	5	5	14	2
15951	5	1	1	7	4
15952	5	1	1	7	4
15953	5	5	5	15	2
15956	3	1	1	5	4
15964	3	4	5	12	1
15968	3	4	3	10	1
15982	4	5	4	13	2
15983	4	1	1	6	4
15985	1	4	1	6	1
15987	5	1	1	7	4
15990	5	5	4	14	2
15991	5	1	3	9	4
15993	3	1	1	5	4
15996	1	1	1	3	3
16006	1	4	1	6	1
16007	1	1	1	3	3
16008	1	1	3	5	3
16018	5	5	4	14	2
16021	4	4	4	12	2
16022	3	4	3	10	1
16023	3	4	3	10	1
16025	1	1	1	3	3
16026	4	5	5	14	2
16028	5	1	3	9	4
16031	5	4	4	13	2
16037	4	4	4	12	2
16038	1	1	1	3	3
16039	4	5	5	14	2
16040	5	4	4	13	2
16042	1	1	3	5	3
16046	1	1	5	7	3
16052	5	4	3	12	2
16057	5	1	1	7	4
16059	4	5	4	13	2
16060	3	5	5	13	2
16062	1	1	1	3	3
16064	4	5	3	12	1
16067	4	5	5	14	2
16074	1	1	1	3	3
16081	4	5	4	13	2
16082	4	5	4	13	2
16084	3	1	1	5	4
16089	5	5	3	13	2
16091	3	5	4	12	1
16092	4	1	1	6	4
16093	5	4	5	14	2
16094	3	5	5	13	2
16095	5	5	4	14	2
16097	5	5	5	15	2
16098	4	1	4	9	4
16099	5	5	4	14	2
16101	4	1	5	10	4
16108	3	4	4	11	1
16117	1	1	3	5	3
16118	3	4	5	12	1
16119	5	5	5	15	2
16120	1	4	4	9	1
16122	5	5	5	15	2
16123	5	5	5	15	2
16126	3	4	1	8	1
16127	4	5	4	13	2
16129	3	1	3	7	4
16133	1	1	1	3	3
16138	1	4	1	6	1
16142	1	1	1	3	3
16144	3	4	3	10	1
16147	5	5	4	14	2
16148	3	1	1	5	4
16152	1	1	1	3	3
16154	3	1	1	5	4
16159	1	5	4	10	1
16161	5	5	4	14	2
16163	3	1	1	5	4
16164	1	1	4	6	3
16166	5	1	3	9	4
16167	5	5	4	14	2
16171	5	1	3	9	4
16173	1	1	3	5	3
16175	4	5	5	14	2
16183	3	1	4	8	4
16199	3	4	3	10	1
16203	1	4	3	8	1
16205	5	1	1	7	4
16206	5	5	5	15	2
16211	5	5	5	15	2
16212	1	4	5	10	1
16214	5	5	5	15	2
16223	5	5	5	15	2
16225	3	4	3	10	1
16228	5	5	4	14	2
16234	5	5	5	15	2
16239	5	5	4	14	2
16240	5	5	3	13	2
16241	1	1	4	6	3
16248	5	5	5	15	2
16249	3	4	3	10	1
16251	1	4	4	9	1
16256	3	5	4	12	1
16258	5	4	4	13	2
16259	4	5	4	13	2
16266	1	4	3	8	1
16270	3	1	1	5	4
16274	1	4	4	9	1
16276	5	5	3	13	2
16277	3	5	5	13	2
16281	5	5	5	15	2
16287	1	1	1	3	3
16303	4	1	1	6	4
16304	5	1	1	7	4
16305	1	1	3	5	3
16309	3	1	3	7	4
16311	1	1	1	3	3
16319	5	4	5	14	2
16320	5	5	4	14	2
16322	1	1	1	3	3
16323	4	5	4	13	2
16326	5	5	5	15	2
16330	4	5	5	14	2
16331	5	5	5	15	2
16335	3	5	3	11	1
16336	3	4	1	8	1
16339	1	1	3	5	3
16340	1	4	5	10	1
16346	1	1	1	3	3
16347	4	1	3	8	4
16352	5	5	4	14	2
16353	4	5	4	13	2
16354	3	1	3	7	4
16360	4	1	3	8	4
16363	5	5	5	15	2
16365	4	1	1	6	4
16366	3	5	5	13	2
16367	4	5	3	12	1
16368	1	1	4	6	3
16369	1	1	1	3	3
16371	4	5	5	14	2
16374	1	5	3	9	1
16378	5	5	4	14	2
16379	5	5	5	15	2
16388	5	4	4	13	2
16390	4	1	1	6	4
16397	3	1	1	5	4
16399	1	1	5	7	3
16407	4	5	4	13	2
16408	3	1	3	7	4
16410	1	1	1	3	3
16411	3	5	3	11	1
16413	5	1	3	9	4
16415	5	5	5	15	2
16427	3	5	1	9	1
16430	4	5	5	14	2
16434	4	5	5	14	2
16438	5	5	5	15	2
16441	3	1	1	5	4
16444	5	1	1	7	4
16445	5	1	1	7	4
16447	4	5	4	13	2
16450	3	1	1	5	4
16452	1	1	5	7	3
16458	4	5	5	14	2
16459	1	1	1	3	3
16461	3	1	5	9	4
16463	3	4	3	10	1
16465	1	1	1	3	3
16466	4	5	5	14	2
16467	5	5	5	15	2
16472	5	5	3	13	2
16473	5	1	3	9	4
16477	4	4	3	11	1
16479	1	4	1	6	1
16480	3	1	3	7	4
16481	3	1	3	7	4
16483	4	4	4	12	2
16484	5	5	5	15	2
16487	3	1	3	7	4
16489	4	4	5	13	2
16498	5	5	5	15	2
16506	3	4	4	11	1
16509	5	5	4	14	2
16516	1	1	1	3	3
16517	5	5	5	15	2
16520	5	1	3	9	4
16521	5	1	3	9	4
16524	1	1	1	3	3
16529	4	4	5	13	2
16532	1	5	3	9	1
16542	5	5	5	15	2
16543	5	5	5	15	2
16546	3	4	4	11	1
16548	5	1	1	7	4
16549	4	1	1	6	4
16552	4	1	3	8	4
16554	1	1	1	3	3
16555	3	1	1	5	4
16556	5	5	4	14	2
16562	1	1	4	6	3
16565	5	5	4	14	2
16569	5	1	1	7	4
16574	3	4	3	10	1
16577	5	5	5	15	2
16578	3	4	4	11	1
16579	5	5	4	14	2
16580	5	4	3	12	2
16584	5	1	3	9	4
16586	4	1	1	6	4
16588	3	1	3	7	4
16589	4	5	5	14	2
16591	3	4	3	10	1
16595	3	1	1	5	4
16596	4	4	4	12	2
16599	1	1	1	3	3
16602	1	1	1	3	3
16606	1	4	1	6	1
16607	5	5	5	15	2
16610	1	1	1	3	3
16612	1	4	4	9	1
16613	1	1	4	6	3
16614	1	5	4	10	1
16616	1	1	1	3	3
16619	1	4	4	9	1
16622	5	4	4	13	2
16623	4	4	3	11	1
16628	4	5	5	14	2
16630	3	4	3	10	1
16631	4	5	3	12	1
16640	5	5	5	15	2
16641	5	5	5	15	2
16643	3	1	1	5	4
16647	1	1	1	3	3
16655	3	1	3	7	4
16656	5	4	3	12	2
16657	4	4	4	12	2
16660	5	5	5	15	2
16661	5	5	5	15	2
16664	1	1	1	3	3
16665	1	1	1	3	3
16680	5	4	3	12	2
16682	4	5	5	14	2
16683	5	5	5	15	2
16684	4	4	5	13	2
16686	5	5	4	14	2
16687	1	1	1	3	3
16691	4	1	1	6	4
16694	3	1	1	5	4
16695	5	5	5	15	2
16697	1	4	3	8	1
16702	5	4	3	12	2
16704	4	5	5	14	2
16707	4	1	1	6	4
16708	5	4	3	12	2
16710	4	1	1	6	4
16712	5	4	4	13	2
16715	5	5	5	15	2
16718	4	5	5	14	2
16719	5	5	5	15	2
16720	5	1	1	7	4
16729	5	5	5	15	2
16730	1	1	1	3	3
16740	1	1	1	3	3
16741	3	5	4	12	1
16749	1	1	1	3	3
16759	1	4	4	9	1
16763	5	1	1	7	4
16764	3	1	4	8	4
16765	3	1	3	7	4
16766	1	1	3	5	3
16767	1	4	4	9	1
16774	4	5	5	14	2
16775	3	1	4	8	4
16777	5	5	5	15	2
16785	4	4	5	13	2
16787	4	5	4	13	2
16789	3	1	3	7	4
16793	3	1	1	5	4
16794	4	4	4	12	2
16799	5	1	1	7	4
16800	5	4	3	12	2
16801	3	5	5	13	2
16805	5	5	4	14	2
16809	5	5	5	15	2
16814	3	1	3	7	4
16815	3	4	4	11	1
16819	5	4	3	12	2
16822	4	5	5	14	2
16825	4	1	1	6	4
16828	4	4	1	9	1
16833	5	5	5	15	2
16836	1	1	5	7	3
16838	5	5	5	15	2
16840	3	1	1	5	4
16841	4	1	1	6	4
16843	5	5	5	15	2
16848	4	1	4	9	4
16853	5	5	5	15	2
16863	5	5	5	15	2
16865	1	1	3	5	3
16878	4	1	1	6	4
16881	3	4	3	10	1
16886	5	5	4	14	2
16888	3	4	3	10	1
16889	1	4	3	8	1
16895	4	4	4	12	2
16899	1	1	4	6	3
16900	3	5	4	12	1
16901	5	1	3	9	4
16909	4	1	3	8	4
16914	3	5	5	13	2
16917	1	4	3	8	1
16918	3	4	3	10	1
16919	5	5	4	14	2
16928	4	1	1	6	4
16929	1	1	1	3	3
16934	4	4	3	11	1
16937	4	5	3	12	1
16938	3	1	3	7	4
16944	5	5	5	15	2
16945	5	5	3	13	2
16949	3	1	1	5	4
16950	1	4	4	9	1
16958	5	5	5	15	2
16961	3	4	1	8	1
16970	4	4	3	11	1
16974	5	5	3	13	2
16983	4	5	4	13	2
16994	5	5	4	14	2
16996	3	1	1	5	4
16998	3	4	3	10	1
17001	1	1	1	3	3
17002	5	5	3	13	2
17004	3	1	3	7	4
17006	4	5	5	14	2
17010	1	1	1	3	3
17011	5	4	4	13	2
17013	3	1	1	5	4
17018	3	4	4	11	1
17019	4	4	1	9	1
17020	5	4	3	12	2
17022	4	1	3	8	4
17027	5	4	4	13	2
17028	1	1	1	3	3
17035	5	5	4	14	2
17038	5	5	5	15	2
17041	5	5	5	15	2
17042	4	5	4	13	2
17045	4	1	1	6	4
17047	4	4	3	11	1
17051	4	5	4	13	2
17052	5	1	1	7	4
17053	4	4	4	12	2
17054	3	1	3	7	4
17055	3	5	5	13	2
17056	3	5	3	11	1
17060	1	1	3	5	3
17061	1	1	1	3	3
17062	1	1	4	6	3
17063	3	1	1	5	4
17070	5	4	3	12	2
17072	5	5	5	15	2
17074	3	1	1	5	4
17077	1	1	3	5	3
17079	5	1	1	7	4
17081	5	5	4	14	2
17084	1	1	1	3	3
17085	1	1	3	5	3
17089	5	5	5	15	2
17095	1	1	3	5	3
17104	5	5	5	15	2
17110	4	4	4	12	2
17112	1	1	1	3	3
